order_no,Product,Quantity
4883,Elephant,1
4884,Whale,3
4885,Whale,4
4886,Tux,1
4887,Elephant,5
4888,Whale,3
4889,Bird,3
4890,Whale,2
4891,Bird,2
4892,Tux,4
4893,Whale,1
4894,Tux,2
4895,Bird,4
4896,Bird,1
4897,Whale,2
4898,Elephant,1
4899,Bird,3
4900,Bird,3
4901,Tux,3
4902,Whale,5
4903,Tux,1
4904,Elephant,5
4905,Whale,4
4906,Whale,1
4907,Elephant,5
4908,Tux,2
4909,Tux,2
4910,Whale,3
4911,Bird,4
4912,Elephant,3
4913,Bird,3
4914,Bird,3
4915,Whale,2
4916,Whale,2
4917,Elephant,3
4918,Elephant,1
4919,Bird,2
4920,Elephant,5
4921,Tux,2
4922,Elephant,4
4923,Elephant,1
4924,Bird,1
4925,Tux,1
4926,Tux,2
4927,Elephant,3
4928,Whale,5
4929,Bird,2
4930,Elephant,5
4931,Whale,2
4932,Tux,1
4933,Tux,5
4934,Whale,5
4935,Elephant,4
4936,Bird,1
4937,Tux,1
4938,Bird,3
4939,Elephant,1
4940,Bird,1
4941,Bird,1
4942,Bird,5
4943,Elephant,4
4944,Tux,5
4945,Tux,1
4946,Whale,5
4947,Bird,1
4948,Bird,4
4949,Elephant,1
4950,Tux,5
4951,Tux,4
4952,Whale,5
4953,Elephant,1
4954,Tux,3
4955,Bird,1
4956,Elephant,3
4957,Tux,4
4958,Whale,3
4959,Elephant,2
4960,Tux,3
4961,Elephant,5
4962,Whale,5
4963,Tux,4
4964,Whale,1
4965,Elephant,5
4966,Bird,1
4967,Whale,1
4968,Bird,2
4969,Tux,1
4970,Bird,5
4971,Bird,2
4972,Whale,1
4973,Elephant,4
4974,Tux,5
4975,Bird,2
4976,Elephant,5
4977,Bird,5
4978,Whale,5
4979,Tux,1
4980,Whale,5
4981,Bird,5
4982,Bird,5
4983,Elephant,4
4984,Elephant,4
4985,Whale,2
4986,Whale,1
4987,Bird,1
4988,Bird,2
4989,Whale,2
4990,Elephant,4
4991,Bird,2
4992,Tux,4
4993,Whale,4
4994,Tux,4
4995,Bird,1
4996,Elephant,4
4997,Whale,1
4998,Whale,5
4999,Tux,4
5000,Elephant,3
5001,Whale,1
5002,Bird,1
5003,Tux,2
5004,Elephant,1
5005,Elephant,3
5006,Tux,5
5007,Whale,1
5008,Elephant,3
5009,Tux,1
5010,Tux,2
5011,Whale,1
5012,Bird,4
5013,Elephant,2
5014,Elephant,3
5015,Bird,1
5016,Whale,5
5017,Bird,1
5018,Whale,2
5019,Whale,4
5020,Whale,1
5021,Bird,3
5022,Tux,4
5023,Whale,5
5024,Whale,3
5025,Whale,2
5026,Bird,2
5027,Whale,1
5028,Tux,1
5029,Whale,1
5030,Tux,3
5031,Bird,3
5032,Elephant,4
5033,Whale,2
5034,Tux,3
5035,Whale,1
5036,Bird,5
5037,Bird,3
5038,Elephant,3
5039,Bird,2
5040,Tux,4
5041,Tux,2
5042,Whale,3
5043,Elephant,2
5044,Tux,3
5045,Whale,4
5046,Tux,2
5047,Bird,2
5048,Bird,5
5049,Bird,5
5050,Tux,2
5051,Whale,3
5052,Bird,5
5053,Bird,1
5054,Bird,2
5055,Bird,4
5056,Whale,4
5057,Bird,3
5058,Elephant,2
5059,Elephant,4
5060,Whale,5
5061,Tux,4
5062,Tux,1
5063,Whale,3
5064,Whale,3
5065,Whale,1
5066,Tux,2
5067,Tux,5
5068,Elephant,2
5069,Elephant,1
5070,Tux,2
5071,Tux,5
5072,Tux,4
5073,Tux,3
5074,Bird,5
5075,Bird,4
5076,Whale,3
5077,Whale,1
5078,Bird,1
5079,Elephant,1
5080,Elephant,5
5081,Elephant,3
5082,Bird,5
5083,Whale,2
5084,Tux,4
5085,Bird,4
5086,Tux,4
5087,Whale,4
5088,Elephant,3
5089,Bird,3
5090,Bird,3
5091,Whale,3
5092,Tux,5
5093,Bird,2
5094,Bird,2
5095,Elephant,3
5096,Whale,3
5097,Bird,1
5098,Tux,1
5099,Whale,3
5100,Elephant,4
5101,Tux,5
5102,Tux,4
5103,Whale,2
5104,Elephant,5
5105,Elephant,3
5106,Whale,1
5107,Whale,1
5108,Bird,4
5109,Tux,2
5110,Whale,5
5111,Elephant,2
5112,Bird,1
5113,Bird,3
5114,Whale,2
5115,Tux,1
5116,Tux,2
5117,Bird,3
5118,Elephant,4
5119,Elephant,3
5120,Bird,5
5121,Elephant,1
5122,Bird,1
5123,Elephant,4
5124,Tux,1
5125,Elephant,4
5126,Whale,5
5127,Elephant,3
5128,Elephant,4
5129,Elephant,5
5130,Elephant,2
5131,Elephant,3
5132,Bird,5
5133,Elephant,4
5134,Whale,1
5135,Tux,4
5136,Whale,2
5137,Elephant,1
5138,Tux,2
5139,Tux,1
5140,Whale,3
5141,Bird,4
5142,Bird,1
5143,Whale,3
5144,Whale,4
5145,Tux,2
5146,Whale,5
5147,Elephant,1
5148,Tux,1
5149,Whale,4
5150,Tux,4
5151,Whale,4
5152,Elephant,4
5153,Whale,4
5154,Tux,2
5155,Elephant,2
5156,Tux,1
5157,Bird,3
5158,Elephant,4
5159,Tux,4
5160,Bird,5
5161,Tux,2
5162,Bird,3
5163,Whale,3
5164,Tux,1
5165,Whale,3
5166,Tux,1
5167,Whale,2
5168,Elephant,1
5169,Bird,5
5170,Elephant,3
5171,Elephant,5
5172,Bird,2
5173,Elephant,1
5174,Tux,5
5175,Whale,2
5176,Elephant,2
5177,Whale,3
5178,Bird,3
5179,Bird,2
5180,Whale,2
5181,Bird,5
5182,Elephant,1
5183,Tux,4
5184,Tux,2
5185,Elephant,3
5186,Elephant,5
5187,Elephant,3
5188,Tux,4
5189,Elephant,5
5190,Whale,2
5191,Bird,5
5192,Elephant,5
5193,Whale,4
5194,Bird,3
5195,Whale,3
5196,Tux,4
5197,Elephant,4
5198,Elephant,3
5199,Whale,1
5200,Tux,3
5201,Elephant,4
5202,Tux,5
5203,Tux,4
5204,Tux,1
5205,Bird,1
5206,Whale,2
5207,Bird,5
5208,Elephant,5
5209,Whale,2
5210,Tux,1
5211,Tux,1
5212,Elephant,4
5213,Tux,4
5214,Tux,5
5215,Tux,3
5216,Tux,3
5217,Whale,4
5218,Whale,3
5219,Bird,2
5220,Elephant,2
5221,Tux,4
5222,Whale,4
5223,Bird,2
5224,Bird,5
5225,Whale,5
5226,Tux,3
5227,Bird,1
5228,Bird,1
5229,Bird,4
5230,Whale,4
5231,Whale,4
5232,Whale,2
5233,Tux,5
5234,Tux,3
5235,Tux,5
5236,Elephant,3
5237,Tux,5
5238,Bird,3
5239,Whale,3
5240,Elephant,1
5241,Bird,2
5242,Elephant,4
5243,Tux,2
5244,Whale,1
5245,Elephant,1
5246,Bird,3
5247,Tux,4
5248,Elephant,3
5249,Bird,3
5250,Elephant,3
5251,Tux,5
5252,Whale,2
5253,Elephant,5
5254,Elephant,4
5255,Whale,4
5256,Tux,2
5257,Tux,2
5258,Bird,1
5259,Elephant,5
5260,Elephant,3
5261,Elephant,4
5262,Tux,4
5263,Bird,1
5264,Tux,5
5265,Tux,1
5266,Tux,4
5267,Bird,3
5268,Whale,5
5269,Bird,5
5270,Bird,2
5271,Tux,3
5272,Tux,2
5273,Whale,4
5274,Bird,2
5275,Tux,3
5276,Bird,1
5277,Bird,3
5278,Whale,4
5279,Tux,1
5280,Whale,2
5281,Tux,3
5282,Elephant,1
5283,Whale,2
5284,Whale,1
5285,Bird,5
5286,Bird,3
5287,Tux,5
5288,Bird,3
5289,Whale,1
5290,Bird,4
5291,Whale,1
5292,Whale,5
5293,Bird,3
5294,Elephant,5
5295,Elephant,5
5296,Bird,3
5297,Whale,3
5298,Bird,5
5299,Tux,5
5300,Whale,4
5301,Elephant,2
5302,Bird,4
5303,Elephant,3
5304,Tux,1
5305,Bird,1
5306,Bird,4
5307,Whale,1
5308,Whale,3
5309,Tux,5
5310,Bird,4
5311,Whale,5
5312,Bird,4
5313,Whale,3
5314,Bird,4
5315,Tux,4
5316,Bird,4
5317,Tux,2
5318,Elephant,2
5319,Bird,3
5320,Elephant,4
5321,Whale,2
5322,Bird,2
5323,Elephant,5
5324,Bird,3
5325,Whale,1
5326,Bird,5
5327,Elephant,1
5328,Tux,1
5329,Tux,5
5330,Elephant,2
5331,Whale,2
5332,Bird,2
5333,Bird,4
5334,Tux,4
5335,Elephant,5
5336,Whale,5
5337,Tux,5
5338,Elephant,3
5339,Whale,2
5340,Whale,1
5341,Elephant,3
5342,Tux,3
5343,Tux,1
5344,Bird,2
5345,Elephant,3
5346,Tux,1
5347,Elephant,2
5348,Bird,5
5349,Whale,5
5350,Elephant,4
5351,Elephant,2
5352,Tux,1
5353,Whale,1
5354,Whale,5
5355,Whale,3
5356,Elephant,2
5357,Whale,1
5358,Whale,5
5359,Bird,3
5360,Whale,5
5361,Bird,5
5362,Tux,1
5363,Tux,3
5364,Bird,5
5365,Whale,3
5366,Tux,3
5367,Tux,2
5368,Whale,1
5369,Elephant,2
5370,Elephant,2
5371,Elephant,5
5372,Bird,2
5373,Tux,4
5374,Whale,1
5375,Bird,4
5376,Whale,4
5377,Tux,5
5378,Elephant,3
5379,Whale,2
5380,Tux,1
5381,Whale,5
5382,Whale,4
5383,Bird,3
5384,Whale,4
5385,Tux,4
5386,Bird,2
5387,Tux,4
5388,Tux,5
5389,Whale,4
5390,Tux,5
5391,Whale,1
5392,Bird,3
5393,Elephant,2
5394,Tux,5
5395,Whale,5
5396,Whale,4
5397,Elephant,4
5398,Elephant,3
5399,Bird,5
5400,Bird,4
5401,Tux,3
5402,Whale,4
5403,Tux,1
5404,Whale,5
5405,Bird,1
5406,Whale,5
5407,Whale,3
5408,Whale,3
5409,Whale,3
5410,Whale,4
5411,Tux,1
5412,Tux,2
5413,Whale,5
5414,Tux,2
5415,Elephant,4
5416,Tux,2
5417,Bird,5
5418,Whale,3
5419,Whale,4
5420,Whale,4
5421,Whale,4
5422,Elephant,5
5423,Elephant,3
5424,Elephant,3
5425,Whale,1
5426,Bird,1
5427,Tux,3
5428,Elephant,1
5429,Whale,4
5430,Bird,3
5431,Tux,5
5432,Whale,1
5433,Whale,2
5434,Whale,2
5435,Bird,2
5436,Whale,1
5437,Tux,1
5438,Bird,4
5439,Tux,5
5440,Whale,5
5441,Tux,2
5442,Bird,4
5443,Whale,4
5444,Elephant,2
5445,Tux,2
5446,Elephant,5
5447,Bird,2
5448,Bird,3
5449,Whale,2
5450,Tux,4
5451,Bird,5
5452,Bird,2
5453,Tux,4
5454,Whale,3
5455,Bird,5
5456,Elephant,4
5457,Elephant,1
5458,Whale,1
5459,Elephant,4
5460,Tux,1
5461,Elephant,4
5462,Bird,5
5463,Whale,2
5464,Bird,1
5465,Elephant,4
5466,Whale,3
5467,Whale,2
5468,Bird,3
5469,Elephant,4
5470,Tux,2
5471,Tux,2
5472,Whale,1
5473,Tux,2
5474,Bird,3
5475,Bird,5
5476,Elephant,3
5477,Tux,1
5478,Whale,5
5479,Bird,5
5480,Whale,1
5481,Elephant,5
5482,Elephant,1
5483,Bird,5
5484,Tux,3
5485,Tux,1
5486,Elephant,2
5487,Elephant,4
5488,Bird,3
5489,Tux,1
5490,Whale,4
5491,Elephant,3
5492,Tux,3
5493,Bird,4
5494,Whale,1
5495,Bird,1
5496,Tux,4
5497,Bird,2
5498,Bird,2
5499,Elephant,5
5500,Bird,4
5501,Elephant,5
5502,Tux,5
5503,Bird,2
5504,Elephant,5
5505,Whale,2
5506,Bird,5
5507,Tux,4
5508,Bird,3
5509,Bird,4
5510,Elephant,5
5511,Tux,1
5512,Whale,5
5513,Bird,2
5514,Elephant,3
5515,Tux,2
5516,Whale,5
5517,Bird,4
5518,Tux,5
5519,Elephant,2
5520,Tux,3
5521,Tux,4
5522,Tux,3
5523,Whale,3
5524,Whale,2
5525,Whale,5
5526,Bird,1
5527,Bird,2
5528,Bird,1
5529,Elephant,5
5530,Whale,4
5531,Elephant,3
5532,Bird,2
5533,Bird,4
5534,Whale,4
5535,Elephant,3
5536,Whale,2
5537,Bird,1
5538,Bird,2
5539,Bird,4
5540,Bird,3
5541,Bird,3
5542,Whale,5
5543,Tux,2
5544,Elephant,4
5545,Whale,3
5546,Whale,3
5547,Bird,1
5548,Whale,5
5549,Whale,2
5550,Tux,5
5551,Tux,2
5552,Bird,3
5553,Bird,3
5554,Whale,5
5555,Whale,5
5556,Elephant,4
5557,Whale,5
5558,Elephant,4
5559,Whale,2
5560,Bird,4
5561,Tux,5
5562,Elephant,1
5563,Elephant,5
5564,Whale,5
5565,Whale,2
5566,Whale,3
5567,Elephant,5
5568,Elephant,4
5569,Bird,3
5570,Whale,1
5571,Tux,3
5572,Elephant,3
5573,Bird,5
5574,Tux,2
5575,Bird,4
5576,Elephant,4
5577,Whale,3
5578,Elephant,2
5579,Bird,2
5580,Whale,1
5581,Bird,2
5582,Tux,4
5583,Elephant,2
5584,Elephant,3
5585,Tux,2
5586,Elephant,3
5587,Bird,2
5588,Bird,3
5589,Elephant,1
5590,Tux,3
5591,Tux,2
5592,Elephant,5
5593,Tux,2
5594,Tux,1
5595,Bird,1
5596,Tux,2
5597,Tux,5
5598,Elephant,3
5599,Whale,5
5600,Bird,5
5601,Bird,4
5602,Elephant,4
5603,Bird,1
5604,Whale,2
5605,Elephant,3
5606,Elephant,5
5607,Tux,4
5608,Tux,1
5609,Elephant,2
5610,Elephant,2
5611,Whale,4
5612,Tux,5
5613,Elephant,5
5614,Tux,5
5615,Bird,4
5616,Elephant,3
5617,Bird,3
5618,Bird,3
5619,Whale,1
5620,Bird,1
5621,Tux,4
5622,Whale,4
5623,Whale,2
5624,Tux,1
5625,Whale,2
5626,Elephant,4
5627,Whale,5
5628,Whale,5
5629,Whale,1
5630,Bird,2
5631,Tux,1
5632,Tux,2
5633,Elephant,4
5634,Elephant,3
5635,Tux,3
5636,Tux,3
5637,Tux,2
5638,Elephant,5
5639,Whale,1
5640,Tux,3
5641,Elephant,3
5642,Elephant,2
5643,Elephant,5
5644,Bird,3
5645,Tux,5
5646,Bird,1
5647,Whale,2
5648,Tux,5
5649,Elephant,1
5650,Bird,1
5651,Bird,2
5652,Elephant,5
5653,Whale,2
5654,Elephant,1
5655,Tux,3
5656,Whale,3
5657,Bird,5
5658,Elephant,5
5659,Bird,1
5660,Bird,3
5661,Tux,2
5662,Elephant,5
5663,Whale,1
5664,Bird,4
5665,Tux,1
5666,Elephant,2
5667,Elephant,1
5668,Elephant,2
5669,Elephant,3
5670,Whale,1
5671,Bird,4
5672,Elephant,3
5673,Bird,5
5674,Bird,4
5675,Bird,4
5676,Elephant,3
5677,Whale,3
5678,Tux,1
5679,Whale,1
5680,Tux,1
5681,Tux,5
5682,Bird,1
5683,Whale,5
5684,Elephant,5
5685,Tux,2
5686,Bird,1
5687,Bird,1
5688,Tux,4
5689,Elephant,5
5690,Elephant,5
5691,Bird,2
5692,Elephant,5
5693,Whale,2
5694,Whale,5
5695,Tux,2
5696,Elephant,5
5697,Whale,2
5698,Elephant,5
5699,Bird,1
5700,Whale,1
5701,Whale,2
5702,Tux,2
5703,Bird,3
5704,Bird,5
5705,Elephant,4
5706,Bird,2
5707,Elephant,1
5708,Whale,1
5709,Whale,2
5710,Tux,5
5711,Bird,1
5712,Whale,2
5713,Bird,3
5714,Elephant,5
5715,Tux,2
5716,Elephant,4
5717,Elephant,4
5718,Elephant,2
5719,Bird,2
5720,Tux,4
5721,Elephant,1
5722,Whale,2
5723,Tux,2
5724,Whale,2
5725,Whale,1
5726,Whale,4
5727,Elephant,1
5728,Elephant,3
5729,Elephant,1
5730,Elephant,1
5731,Whale,5
5732,Whale,2
5733,Whale,2
5734,Bird,4
5735,Whale,3
5736,Tux,5
5737,Bird,2
5738,Whale,1
5739,Whale,1
5740,Whale,4
5741,Bird,4
5742,Elephant,5
5743,Bird,2
5744,Whale,1
5745,Elephant,4
5746,Whale,4
5747,Tux,4
5748,Tux,4
5749,Whale,4
5750,Tux,4
5751,Whale,4
5752,Whale,1
5753,Bird,4
5754,Tux,4
5755,Bird,1
5756,Bird,3
5757,Elephant,2
5758,Whale,5
5759,Whale,4
5760,Bird,2
5761,Bird,4
5762,Whale,1
5763,Whale,5
5764,Whale,3
5765,Tux,1
5766,Tux,4
5767,Tux,1
5768,Tux,3
5769,Whale,1
5770,Tux,1
5771,Whale,3
5772,Bird,3
5773,Bird,5
5774,Tux,3
5775,Tux,2
5776,Whale,1
5777,Elephant,5
5778,Tux,2
5779,Whale,2
5780,Elephant,3
5781,Tux,4
5782,Elephant,5
5783,Whale,1
5784,Tux,4
5785,Elephant,4
5786,Elephant,5
5787,Bird,3
5788,Tux,1
5789,Bird,3
5790,Bird,3
5791,Whale,1
5792,Tux,4
5793,Whale,3
5794,Whale,3
5795,Tux,3
5796,Tux,3
5797,Tux,5
5798,Whale,5
5799,Elephant,5
5800,Whale,4
5801,Elephant,2
5802,Elephant,3
5803,Bird,1
5804,Tux,2
5805,Elephant,5
5806,Elephant,4
5807,Bird,2
5808,Elephant,3
5809,Bird,2
5810,Tux,1
5811,Tux,5
5812,Tux,2
5813,Whale,4
5814,Elephant,4
5815,Whale,5
5816,Bird,4
5817,Bird,1
5818,Whale,4
5819,Bird,2
5820,Tux,3
5821,Bird,1
5822,Whale,5
5823,Whale,2
5824,Whale,5
5825,Elephant,1
5826,Tux,1
5827,Whale,5
5828,Bird,5
5829,Bird,4
5830,Elephant,2
5831,Whale,1
5832,Bird,5
5833,Bird,5
5834,Tux,4
5835,Whale,4
5836,Whale,3
5837,Whale,3
5838,Whale,4
5839,Whale,3
5840,Tux,4
5841,Tux,5
5842,Elephant,2
5843,Whale,3
5844,Bird,2
5845,Whale,5
5846,Bird,3
5847,Elephant,3
5848,Bird,2
5849,Whale,5
5850,Whale,5
5851,Bird,1
5852,Whale,2
5853,Tux,2
5854,Bird,4
5855,Whale,4
5856,Tux,5
5857,Bird,3
5858,Tux,3
5859,Bird,5
5860,Tux,3
5861,Whale,4
5862,Whale,1
5863,Whale,2
5864,Elephant,5
5865,Tux,5
5866,Bird,2
5867,Elephant,5
5868,Elephant,3
5869,Whale,5
5870,Elephant,2
5871,Whale,2
5872,Bird,3
5873,Bird,1
5874,Bird,2
5875,Elephant,4
5876,Bird,2
5877,Bird,4
5878,Bird,5
5879,Tux,5
5880,Whale,5
5881,Whale,4
5882,Bird,2
5883,Bird,5
5884,Whale,5
5885,Tux,2
5886,Tux,4
5887,Whale,1
5888,Tux,1
5889,Tux,5
5890,Elephant,4
5891,Whale,3
5892,Bird,2
5893,Whale,2
5894,Whale,5
5895,Bird,2
5896,Bird,4
5897,Elephant,2
5898,Tux,3
5899,Whale,4
5900,Bird,3
5901,Bird,4
5902,Elephant,1
5903,Tux,3
5904,Tux,1
5905,Tux,3
5906,Elephant,1
5907,Bird,5
5908,Tux,2
5909,Whale,4
5910,Tux,3
5911,Elephant,1
5912,Elephant,4
5913,Whale,2
5914,Tux,3
5915,Elephant,1
5916,Elephant,1
5917,Whale,5
5918,Tux,4
5919,Tux,3
5920,Elephant,2
5921,Bird,3
5922,Elephant,5
5923,Whale,1
5924,Bird,3
5925,Elephant,4
5926,Bird,2
5927,Whale,5
5928,Whale,1
5929,Whale,5
5930,Elephant,2
5931,Whale,2
5932,Tux,1
5933,Whale,1
5934,Bird,3
5935,Bird,4
5936,Bird,1
5937,Tux,2
5938,Whale,2
5939,Elephant,5
5940,Tux,4
5941,Whale,4
5942,Tux,4
5943,Elephant,2
5944,Bird,3
5945,Whale,3
5946,Whale,3
5947,Tux,2
5948,Elephant,2
5949,Whale,5
5950,Whale,5
5951,Bird,1
5952,Elephant,4
5953,Elephant,4
5954,Bird,2
5955,Bird,5
5956,Bird,4
5957,Tux,2
5958,Whale,1
5959,Bird,1
5960,Tux,5
5961,Bird,1
5962,Tux,2
5963,Whale,1
5964,Tux,2
5965,Bird,4
5966,Tux,3
5967,Tux,1
5968,Elephant,4
5969,Bird,1
5970,Whale,3
5971,Elephant,1
5972,Tux,3
5973,Bird,4
5974,Whale,5
5975,Bird,3
5976,Whale,2
5977,Tux,2
5978,Tux,4
5979,Whale,3
5980,Tux,4
5981,Tux,3
5982,Whale,1
5983,Whale,5
5984,Elephant,1
5985,Tux,5
5986,Elephant,5
5987,Whale,2
5988,Tux,5
5989,Bird,5
5990,Tux,1
5991,Bird,1
5992,Bird,3
5993,Elephant,2
5994,Elephant,3
5995,Elephant,1
5996,Elephant,3
5997,Tux,1
5998,Whale,2
5999,Bird,3
6000,Bird,3
6001,Bird,5
6002,Whale,5
6003,Elephant,4
6004,Whale,4
6005,Bird,4
6006,Bird,5
6007,Whale,4
6008,Bird,2
6009,Elephant,4
6010,Whale,1
6011,Whale,3
6012,Bird,2
6013,Bird,2
6014,Elephant,3
6015,Bird,3
6016,Tux,2
6017,Elephant,1
6018,Elephant,3
6019,Elephant,4
6020,Elephant,4
6021,Tux,2
6022,Bird,4
6023,Tux,2
6024,Elephant,4
6025,Whale,4
6026,Tux,2
6027,Elephant,5
6028,Elephant,4
6029,Bird,4
6030,Bird,4
6031,Whale,5
6032,Bird,4
6033,Elephant,3
6034,Elephant,5
6035,Bird,1
6036,Elephant,3
6037,Tux,2
6038,Bird,5
6039,Elephant,3
6040,Bird,3
6041,Elephant,3
6042,Elephant,4
6043,Elephant,5
6044,Whale,3
6045,Bird,5
6046,Whale,4
6047,Elephant,2
6048,Tux,4
6049,Elephant,3
6050,Bird,3
6051,Bird,4
6052,Elephant,2
6053,Whale,1
6054,Elephant,4
6055,Tux,3
6056,Tux,2
6057,Whale,2
6058,Tux,4
6059,Tux,2
6060,Elephant,1
6061,Whale,5
6062,Whale,5
6063,Tux,1
6064,Elephant,5
6065,Bird,4
6066,Elephant,3
6067,Elephant,5
6068,Elephant,2
6069,Elephant,3
6070,Whale,1
6071,Whale,2
6072,Tux,2
6073,Elephant,1
6074,Tux,5
6075,Bird,5
6076,Bird,5
6077,Whale,2
6078,Whale,5
6079,Bird,4
6080,Elephant,2
6081,Elephant,3
6082,Tux,4
6083,Whale,3
6084,Elephant,5
6085,Tux,3
6086,Bird,4
6087,Bird,5
6088,Whale,5
6089,Tux,2
6090,Whale,3
6091,Whale,3
6092,Bird,4
6093,Bird,2
6094,Elephant,5
6095,Tux,5
6096,Elephant,5
6097,Elephant,1
6098,Whale,1
6099,Elephant,4
6100,Tux,5
6101,Tux,3
6102,Bird,4
6103,Elephant,3
6104,Bird,2
6105,Elephant,4
6106,Tux,1
6107,Whale,4
6108,Elephant,3
6109,Tux,1
6110,Bird,1
6111,Whale,2
6112,Tux,2
6113,Whale,1
6114,Tux,4
6115,Bird,5
6116,Tux,5
6117,Whale,3
6118,Whale,4
6119,Bird,5
6120,Bird,3
6121,Bird,5
6122,Tux,2
6123,Tux,1
6124,Tux,2
6125,Elephant,2
6126,Elephant,4
6127,Whale,3
6128,Whale,2
6129,Elephant,4
6130,Tux,2
6131,Bird,1
6132,Bird,5
6133,Bird,2
6134,Bird,1
6135,Bird,2
6136,Tux,5
6137,Bird,2
6138,Tux,2
6139,Bird,4
6140,Bird,5
6141,Whale,1
6142,Whale,3
6143,Tux,4
6144,Tux,2
6145,Elephant,1
6146,Tux,2
6147,Bird,3
6148,Tux,5
6149,Bird,1
6150,Whale,3
6151,Tux,1
6152,Bird,4
6153,Tux,3
6154,Bird,1
6155,Whale,2
6156,Whale,4
6157,Bird,4
6158,Elephant,5
6159,Tux,3
6160,Tux,1
6161,Bird,2
6162,Whale,5
6163,Whale,2
6164,Tux,3
6165,Elephant,4
6166,Elephant,1
6167,Bird,3
6168,Elephant,1
6169,Elephant,2
6170,Elephant,4
6171,Tux,3
6172,Elephant,2
6173,Tux,4
6174,Whale,4
6175,Elephant,4
6176,Elephant,3
6177,Bird,1
6178,Tux,5
6179,Bird,3
6180,Bird,4
6181,Tux,4
6182,Tux,3
6183,Bird,2
6184,Tux,3
6185,Elephant,3
6186,Bird,3
6187,Tux,3
6188,Tux,2
6189,Elephant,5
6190,Tux,1
6191,Elephant,3
6192,Tux,3
6193,Tux,2
6194,Bird,2
6195,Bird,2
6196,Elephant,4
6197,Elephant,5
6198,Whale,5
6199,Whale,3
6200,Bird,3
6201,Tux,2
6202,Bird,4
6203,Elephant,3
6204,Tux,5
6205,Tux,1
6206,Elephant,3
6207,Whale,3
6208,Elephant,1
6209,Whale,2
6210,Bird,4
6211,Bird,2
6212,Whale,4
6213,Whale,4
6214,Tux,3
6215,Elephant,5
6216,Bird,4
6217,Whale,1
6218,Tux,5
6219,Tux,3
6220,Elephant,2
6221,Tux,2
6222,Whale,3
6223,Whale,3
6224,Bird,4
6225,Whale,2
6226,Whale,2
6227,Whale,5
6228,Tux,2
6229,Whale,3
6230,Whale,3
6231,Bird,3
6232,Tux,2
6233,Bird,2
6234,Elephant,5
6235,Bird,1
6236,Elephant,5
6237,Bird,5
6238,Whale,4
6239,Bird,4
6240,Elephant,1
6241,Tux,5
6242,Whale,4
6243,Elephant,1
6244,Tux,2
6245,Tux,2
6246,Whale,3
6247,Bird,5
6248,Elephant,3
6249,Elephant,5
6250,Whale,2
6251,Elephant,4
6252,Whale,5
6253,Bird,3
6254,Elephant,1
6255,Bird,4
6256,Tux,2
6257,Elephant,1
6258,Bird,4
6259,Elephant,3
6260,Whale,5
6261,Bird,3
6262,Tux,2
6263,Elephant,4
6264,Bird,2
6265,Bird,2
6266,Bird,4
6267,Elephant,3
6268,Tux,5
6269,Tux,3
6270,Whale,1
6271,Tux,4
6272,Elephant,3
6273,Whale,1
6274,Tux,4
6275,Tux,3
6276,Elephant,3
6277,Elephant,4
6278,Tux,4
6279,Elephant,1
6280,Whale,4
6281,Elephant,4
6282,Tux,5
6283,Elephant,5
6284,Tux,5
6285,Tux,4
6286,Bird,3
6287,Elephant,5
6288,Whale,5
6289,Bird,5
6290,Tux,4
6291,Whale,3
6292,Whale,5
6293,Elephant,1
6294,Bird,1
6295,Tux,5
6296,Bird,5
6297,Bird,1
6298,Tux,3
6299,Elephant,1
6300,Elephant,3
6301,Whale,3
6302,Bird,3
6303,Elephant,2
6304,Bird,2
6305,Whale,3
6306,Whale,3
6307,Bird,1
6308,Bird,1
6309,Elephant,4
6310,Tux,1
6311,Bird,1
6312,Whale,5
6313,Tux,5
6314,Tux,5
6315,Bird,4
6316,Bird,5
6317,Bird,3
6318,Whale,1
6319,Tux,5
6320,Bird,2
6321,Whale,4
6322,Bird,1
6323,Tux,5
6324,Whale,1
6325,Bird,3
6326,Elephant,4
6327,Whale,5
6328,Elephant,5
6329,Whale,3
6330,Bird,1
6331,Bird,1
6332,Elephant,1
6333,Bird,1
6334,Tux,3
6335,Elephant,3
6336,Elephant,1
6337,Elephant,2
6338,Bird,2
6339,Tux,4
6340,Whale,1
6341,Elephant,5
6342,Whale,4
6343,Elephant,3
6344,Bird,3
6345,Bird,5
6346,Whale,1
6347,Tux,3
6348,Bird,1
6349,Whale,1
6350,Whale,5
6351,Bird,3
6352,Tux,4
6353,Whale,1
6354,Elephant,4
6355,Whale,1
6356,Whale,3
6357,Bird,1
6358,Whale,2
6359,Tux,4
6360,Tux,5
6361,Tux,4
6362,Whale,3
6363,Elephant,5
6364,Elephant,3
6365,Whale,2
6366,Whale,3
6367,Tux,5
6368,Whale,2
6369,Whale,4
6370,Elephant,3
6371,Bird,1
6372,Whale,4
6373,Whale,3
6374,Elephant,4
6375,Whale,4
6376,Elephant,3
6377,Whale,3
6378,Bird,1
6379,Whale,5
6380,Whale,1
6381,Whale,2
6382,Bird,5
6383,Tux,5
6384,Bird,1
6385,Tux,4
6386,Bird,4
6387,Bird,2
6388,Whale,2
6389,Tux,1
6390,Whale,1
6391,Whale,5
6392,Tux,2
6393,Elephant,3
6394,Whale,2
6395,Elephant,2
6396,Whale,3
